0.987,-0.174,0.083,0.298666666666667,0.371864333333333,0.609806800005816,1.011334,1.00565103291351,1.0022200357207,9.24870479102892,-4.80687652913852,0.884,-1.707,-0.884,-0.569,1.752739,1.3239104954641,4.476761,2.11583576867393,1.92231761163446,1
0.987,-0.175,0.091,0.301,0.370636,0.608798817344449,1.013075,1.00651626911839,1.00239413406105,9.24870479102892,-5.26769712804423,1.006,-2.012,-1.189,-0.731666666666667,2.43394633333333,1.56011100032444,6.473901,2.54438617352005,2.24948438536479,1
0.983,-0.18,0.091,0.298,0.370279,0.608505546400359,1.00697,1.00347894845881,0.999344285018932,10.5798440961225,-5.28901099636616,1.28,-2.195,-1.463,-0.792666666666667,3.35591633333333,1.8319160279154,8.596794,2.93202899030688,2.54094962563212,1
0.979,-0.181,0.088,0.295333333333333,0.368640333333333,0.607157585255536,0.998946,0.99947286106227,0.995591281601039,11.7627870854941,-5.13637849242773,1.859,-2.195,-1.463,-0.599666666666667,4.66773733333333,2.16049469643721,10.414275,3.2271155851627,2.87643981338042,1
0.979,-0.182,0.081,0.292666666666667,0.370582333333333,0.608754739885722,0.998126,0.999062560603689,0.995773568638975,11.7627870854941,-4.72973600049243,2.347,-1.707,-1.371,-0.243666666666667,5.06188933333333,2.24986429220372,10.301899,3.20965714679933,2.90211267872218,1
0.977,-0.181,0.081,0.292333333333333,0.368737333333333,0.607237460416708,0.993851,0.996920759137856,0.993624677632354,12.3122515058189,-4.73937410237933,3.048,-1.25,-1.28,0.172666666666667,6.20088133333333,2.49015688930102,12.491204,3.53428974477193,3.29435942179963,1
0.977,-0.179,0.081,0.293,0.367792,0.606458572369127,0.993131,0.996559581761171,0.993262301710882,12.3122515058189,-4.73937410237933,4.969,-1.25,-1.28,0.813,12.954477,3.59923283492469,27.891861,5.28127456207306,5.1238131308626,1
0.977,-0.171,0.092,0.299333333333333,0.361716333333333,0.60142857708404,0.992234,0.996109431739304,0.991851803446462,12.3122515058189,-5.37944093034694,5.457,-0.823,-2.378,0.752,17.207275,4.14816525707451,36.111062,6.00924803948048,5.51871162500814,1
0.977,-0.168,0.123,0.310666666666667,0.354170333333333,0.595122116320116,0.997882,0.998940438664889,0.991338993483057,12.3122515058189,-7.17553535037001,6.829,1.28,-5.945,0.721333333333333,41.0278503333333,6.40529861390812,83.616666,9.14421489248804,6.94792350274526,1
0.972,-0.122,0.161,0.337,0.322441,0.567838885600484,0.985589,0.992768351630933,0.979626459422162,13.5904939668059,-9.40495952452501,12.103,4.207,-12.987,1.10766666666667,164.581425333333,12.8289292356507,332.843627,18.2440024939704,12.8133312608392,1
0.972,-0.102,0.123,0.331,0.320817,0.566407097413159,0.970317,0.985046699400592,0.97733719871905,13.5904939668059,-7.21205886380551,14.207,6.006,-18.993,0.406666666666666,299.074400333333,17.2937676731629,598.644934,24.4672216240422,15.4243601163873,1
