0.995,0.093,0.039,0.375666666666667,0.288409333333333,0.537037553001029,1.000195,1.00009749524734,0.999336780069662,5.73196796519773,-2.24461520663832,-0.47,-0.959,0,-0.476333333333333,0.229950333333333,0.479531368456051,1.140581,1.06797986872413,1.06797986872413,1
0.995,0.093,0.039,0.375666666666667,0.288409333333333,0.537037553001029,1.000195,1.00009749524734,0.999336780069662,5.73196796519773,-2.24461520663832,-0.47,-1.966,-0.022,-0.819333333333333,1.03630933333333,1.01799279630719,4.08654,2.02151923067776,2.02139951518744,1
0.99,0.093,0.038,0.373666666666667,0.285656333333333,0.534468271587129,0.990193,0.995084418529403,0.994358587230985,8.10961445599418,-2.19815283789288,-0.257,-1.966,-0.022,-0.748333333333333,1.12584033333333,1.06105623476484,3.931689,1.98284870829824,1.98272665791329,1
0.987,0.093,0.038,0.372666666666667,0.283810333333333,0.532738522479211,0.984262,0.992099793367583,0.991371776882921,9.24870479102892,-2.20482756952783,-0.257,-1.142,-0.205,-0.534666666666667,0.277316333333333,0.52660833010249,1.412238,1.18837620306029,1.17056097662616,1
0.987,0.091,0.034,0.370666666666667,0.285712333333333,0.534520657536576,0.983606,0.991769126359557,0.991186158095441,9.24870479102892,-1.97293464669557,-0.074,-0.745,-0.205,-0.341333333333333,0.126500333333333,0.355668853476564,0.602526,0.776225482704607,0.748666147224516,1
0.983,0.093,0.034,0.37,0.282697,0.531692580350714,0.976094,0.987974696032242,0.987389487487081,10.5798440961225,-1.98095648164005,2.063,-0.684,-0.48,0.299666666666667,2.34241233333333,1.53049414678179,4.954225,2.2258088417472,2.17343621944606,1
0.983,0.093,0.034,0.37,0.282697,0.531692580350714,0.976094,0.987974696032242,0.987389487487081,10.5798440961225,-1.98095648164005,2.581,0.109,-1.304,0.462,3.866763,1.96640865539185,8.373858,2.89376191142257,2.58330060194318,1
0.983,0.095,0.04,0.372666666666667,0.280136333333333,0.529279069426832,0.976914,0.988389599297767,0.987579870187723,10.5798440961225,-2.33018055236265,3.009,0.109,-1.304,0.604666666666667,4.83475633333333,2.19880793461669,10.766378,3.28121593315649,3.01097359669593,1
0.982,0.095,0.041,0.372666666666667,0.279194333333333,0.528388430355296,0.97503,0.987436073880228,0.986584512345496,10.887482877261,-2.39079775391594,3.009,-0.287,-1.304,0.472666666666667,5.08331233333333,2.25462021931263,10.836866,3.29193954987026,3.02265611672913,1
0.976,0.094,0.045,0.371666666666667,0.274514333333333,0.523941154456618,0.963437,0.981548266770412,0.980516190585347,12.5781186557826,-2.63984160018487,2.795,-0.287,-1.182,0.442,4.352713,2.08631565205268,9.291518,3.04819914047623,2.80969642488294,1
0.976,0.09,0.046,0.370666666666667,0.275305333333333,0.524695467231549,0.962792,0.981219649212143,0.980140806211026,12.5781186557826,-2.69841897998987,2.734,-0.074,-1.182,0.492666666666667,4.07459733333333,2.01856318537056,8.877356,2.97948921797009,2.7350012797072,1
0.979,0.089,0.046,0.371333333333333,0.277406333333333,0.52669377567362,0.968478,0.984112798412865,0.983037130529666,11.7627870854941,-2.69016224191206,2.459,-0.074,-1.182,0.401,3.483439,1.86639733175977,7.449281,2.72933709900408,2.46011320877719,1
0.979,0.089,0.046,0.371333333333333,0.277406333333333,0.52669377567362,0.968478,0.984112798412865,0.983037130529666,11.7627870854941,-2.69016224191206,2.002,-0.074,-1.182,0.248666666666667,2.61254933333333,1.61633824842863,5.410604,2.32607050624008,2.00336716554904,1
0.979,0.089,0.043,0.370333333333333,0.278385333333333,0.52762233968373,0.968211,0.983977133880661,0.983037130529666,11.7627870854941,-2.51494998572281,1.178,0.628,-1.548,0.086,2.078092,1.44155887843681,4.178372,2.04410665083796,1.33494119720683,1
0.977,0.091,0.042,0.37,0.276937,0.526248040376399,0.964574,0.982127282993401,0.9812288214275,12.3122515058189,-2.4615578291866,1.178,0.689,-1.972,-0.035,2.873757,1.69521591545148,5.751189,2.39816367247942,1.36469960064477,1
0.967,0.103,0.042,0.370666666666667,0.267640333333333,0.517339669205188,0.947462,0.973376597211994,0.972470050952727,14.7603345814695,-2.48698164436712,1.544,2.215,-2.067,0.564,5.304181,2.30308076280447,11.56265,3.40038968355099,2.7000298146502,1
0.967,0.112,0.056,0.378333333333333,0.260680333333333,0.510568637240218,0.950769,0.975073843357517,0.973464431810428,14.7603345814695,-3.31435781676152,2.246,2.215,-2.738,0.574333333333333,8.22890433333333,2.8686066885046,17.447385,4.17700670337025,3.15447951332704,1
0.971,0.113,0.06,0.381333333333333,0.261482333333333,0.511353432894836,0.95921,0.979392668953571,0.977553067613211,13.8322171834636,-3.53592314967451,2.246,1.849,-2.738,0.452333333333333,7.67307233333333,2.77003110692522,15.959961,3.99499198997945,2.90917806261494,1
0.989,0.12,0.06,0.389666666666667,0.270300333333333,0.519904157834243,0.996121,0.998058615513137,0.996253481800691,8.50614695347707,-3.47172749010083,2.154,1.483,-1.761,0.625333333333333,4.38350033333333,2.09368104861589,9.940126,3.15279653641018,2.6151491353267,1
0.996,0.12,0.059,0.391666666666667,0.274844333333333,0.524255980732059,1.009897,1.00493631639025,1.00320287080929,5.12640008194771,-3.39006553859314,1.605,-0.013,-0.541,0.350333333333333,1.25033733333333,1.11818483862613,2.868875,1.6937753688137,1.60505264711161,1
0.996,0.117,0.052,0.388333333333333,0.278000333333333,0.527257369159819,1.008409,1.0041956980589,1.00284844318571,5.12640008194771,-2.98863245522946,1.117,-1.6,-0.541,-0.341333333333333,1.87542233333333,1.36946059940888,4.10037,2.02493703605816,1.95133005921602,1
